,at_least_4_accuracy,at_least_6_or_at_most_2_accuracy,global_step,loss,total_accuracy
343,0.9792382121086121,0.9479730725288391,17151,0.13777844607830048,0.9636363387107849
344,0.9810364842414856,0.9488757848739624,17201,0.13753865659236908,0.9649876952171326
345,0.9796468615531921,0.9515838027000427,17251,0.13721705973148346,0.9656429290771484
346,0.9814451336860657,0.9472345113754272,17301,0.13919058442115784,0.9643734693527222
347,0.979728639125824,0.950106680393219,17351,0.13541081547737122,0.9649467468261719
348,0.9745790362358093,0.9493681192398071,17401,0.13610070943832397,0.9619983434677124
349,0.9772764444351196,0.9470704197883606,17451,0.13479463756084442,0.9622030854225159
350,0.9823442697525024,0.9410799145698547,17501,0.1373969316482544,0.9617526531219482
351,0.9795651435852051,0.9520761370658875,17551,0.1335749328136444,0.9658476710319519
352,0.980055570602417,0.9507631659507751,17601,0.13346774876117706,0.965438187122345
353,0.9771129488945007,0.9396848678588867,17651,0.13466280698776245,0.9584357142448425
354,0.975886881351471,0.9470704197883606,17701,0.1325010359287262,0.9615069627761841
355,0.9818538427352905,0.9543738961219788,17751,0.13099588453769684,0.9681408405303955
356,0.9773581624031067,0.9502708315849304,17801,0.13095217943191528,0.9638411402702332
357,0.980300784111023,0.9510093331336975,17851,0.13153357803821564,0.9656838774681091
358,0.9831616878509521,0.954291820526123,17901,0.12951941788196564,0.9687551259994507
359,0.9676312208175659,0.9512555599212646,17951,0.13351812958717346,0.9594594836235046
360,0.9842243194580078,0.9385360479354858,18001,0.13613516092300415,0.9614250659942627
361,0.9848781824111938,0.9518299698829651,18051,0.12836205959320068,0.9683865904808044
362,0.9798920750617981,0.9516658186912537,18101,0.12625887989997864,0.9658067226409912
363,0.9799738526344299,0.9520761370658875,18151,0.12596188485622406,0.9660524129867554
364,0.9831616878509521,0.9542097449302673,18201,0.12506480515003204,0.96871417760849
365,0.9829981923103333,0.9516658186912537,18251,0.1264571100473404,0.9673628211021423
366,0.9770312309265137,0.9518299698829651,18301,0.1263066828250885,0.9644553661346436
367,0.9868399500846863,0.9461677074432373,18351,0.13022929430007935,0.9665437936782837
368,0.9785842895507812,0.9540456533432007,18401,0.12460880726575851,0.9663390517234802
369,0.9874938726425171,0.9392745494842529,18451,0.1264880895614624,0.9634315967559814
370,0.9843877553939819,0.9574922323226929,18501,0.12091615796089172,0.9709663987159729
371,0.9815269112586975,0.9503528475761414,18551,0.12177872657775879,0.965970516204834
372,0.9830799698829651,0.9587231278419495,18601,0.11996863037347794,0.9709254503250122
373,0.9864312410354614,0.9574101567268372,18651,0.12194119393825531,0.9719492197036743
374,0.9821808338165283,0.9580666422843933,18701,0.12005632370710373,0.970147430896759
375,0.9883112907409668,0.9588872194290161,18751,0.1178489401936531,0.9736281633377075
376,0.9883930087089539,0.9524864554405212,18801,0.12391773611307144,0.9704750180244446
377,0.9880660176277161,0.9606925845146179,18851,0.11736895143985748,0.9744062423706055
378,0.9864312410354614,0.9607746601104736,18901,0.11634644120931625,0.9736281633377075
379,0.9867582321166992,0.9607746601104736,18951,0.11683322489261627,0.9737919569015503
380,0.9878208041191101,0.9621697068214417,19001,0.11523523926734924,0.9750204682350159
381,0.9879025816917419,0.9621697068214417,19051,0.11793870478868484,0.9750614166259766
382,0.9892104268074036,0.9574101567268372,19101,0.11504385620355606,0.9733415246009827
383,0.9781755805015564,0.9391104578971863,19151,0.12002153694629669,0.9586814045906067
384,0.9828346967697144,0.9529788494110107,19201,0.11430609971284866,0.967936098575592
385,0.9852868914604187,0.9559330344200134,19251,0.11271367222070694,0.9706388115882874
386,0.9866764545440674,0.9611849784851074,19301,0.11673067510128021,0.9739557504653931
387,0.9897008538246155,0.9636468291282654,19351,0.11169672757387161,0.9766994118690491
388,0.9667320847511292,0.9461677074432373,19401,0.12097515910863876,0.9564701318740845
389,0.9863495230674744,0.9617593884468079,19451,0.11008293181657791,0.9740785956382751
390,0.9798920750617981,0.9532250165939331,19501,0.11257724463939667,0.9665847420692444
391,0.9731077551841736,0.9505990743637085,19551,0.11749652028083801,0.9618754982948303
392,0.9857773184776306,0.9551123976707458,19601,0.10991961508989334,0.9704750180244446
393,0.9837338328361511,0.9608567357063293,19651,0.10872813314199448,0.9723177552223206
394,0.9844695329666138,0.9616773128509521,19701,0.10764238983392715,0.9730958342552185
395,0.98389732837677,0.9655342102050781,19751,0.10874912887811661,0.974733829498291
396,0.9857773184776306,0.9551944732666016,19801,0.1076856255531311,0.9705159664154053
397,0.9816086292266846,0.951501727104187,19851,0.10958211123943329,0.9665847420692444
398,0.9809547066688538,0.9657803773880005,19901,0.10711069405078888,0.9733824729919434
399,0.9883112907409668,0.9645494818687439,19951,0.10499768704175949,0.9764537215232849
400,0.9911721348762512,0.9642212390899658,20001,0.10566776990890503,0.9777231812477112
401,0.9863495230674744,0.9627441167831421,20051,0.1058606207370758,0.9745700359344482
402,0.9926434755325317,0.964877724647522,20101,0.10893434286117554,0.978787899017334
403,0.9822625517845154,0.9608567357063293,20151,0.10597924888134003,0.9715806841850281
404,0.9912538528442383,0.9677498936653137,20201,0.1042960062623024,0.9795249700546265
405,0.9907634258270264,0.9643853306770325,20251,0.10200075805187225,0.9776003360748291
406,0.9879025816917419,0.9618414640426636,20301,0.10201575607061386,0.9748976230621338
407,0.9935426115989685,0.9688987135887146,20351,0.10159026831388474,0.9812448620796204
408,0.9927251935005188,0.9446906447410583,20401,0.10556306689977646,0.9687551259994507
409,0.9775216579437256,0.9630723595619202,20451,0.10490350425243378,0.9703112244606018
410,0.9919077754020691,0.9655342102050781,20501,0.10681129992008209,0.9787469506263733
411,0.9825077652931213,0.9661086201667786,20551,0.10002486407756805,0.9743243455886841
412,0.980055570602417,0.9661086201667786,20601,0.10041927546262741,0.9730958342552185
413,0.9922347664833069,0.9668471813201904,20651,0.09715744107961655,0.9795659184455872
414,0.9949321746826172,0.9711964726448059,20701,0.09726021438837051,0.9830876588821411
415,0.9811999201774597,0.9672574996948242,20751,0.100831039249897,0.9742424488067627
416,0.9935426115989685,0.9720170497894287,20801,0.09570670127868652,0.9828009605407715
417,0.9913356304168701,0.9698835015296936,20851,0.09541747719049454,0.98063063621521
418,0.992071270942688,0.9702937602996826,20901,0.09485018253326416,0.9812039136886597
419,0.9963217377662659,0.9652059674263,20951,0.09528668224811554,0.9807944297790527
420,0.9957495331764221,0.968734622001648,21001,0.09906724840402603,0.9822686314582825
421,0.9969756603240967,0.974725067615509,21051,0.0941765159368515,0.985872209072113
422,0.9936243295669556,0.9754636287689209,21101,0.09732944518327713,0.9845618605613708
423,0.991826057434082,0.9526506066322327,21151,0.09756799787282944,0.9722768068313599
424,0.9957495331764221,0.9723452925682068,21201,0.0938088446855545,0.9840704202651978
425,0.9849599599838257,0.9742327332496643,21251,0.09357631951570511,0.9796068668365479
426,0.987657368183136,0.9722632765769958,21301,0.09337694197893143,0.9799754023551941
427,0.9952591061592102,0.9652880430221558,21351,0.09100858122110367,0.9803030490875244
428,0.9954226016998291,0.9748071432113647,21401,0.09630512446165085,0.9851351380348206
429,0.996239960193634,0.9665189385414124,21451,0.08995498716831207,0.9814086556434631
430,0.9973843097686768,0.9774331450462341,21501,0.08858244866132736,0.9874283671379089
431,0.9976295828819275,0.977104902267456,21551,0.08891405910253525,0.9873873591423035
432,0.996158242225647,0.9778434038162231,21601,0.0892040953040123,0.9870188236236572
433,0.995913028717041,0.9762842655181885,21651,0.08915843814611435,0.986117959022522
434,0.983815610408783,0.9628261923789978,21701,0.09182055294513702,0.9733415246009827
435,0.9923982620239258,0.9636468291282654,21751,0.08930321037769318,0.9780507683753967
436,0.9951773881912231,0.9726735353469849,21801,0.08734168857336044,0.9839475750923157
437,0.9905182123184204,0.9650418758392334,21851,0.08898550271987915,0.9778050780296326
438,0.9956678152084351,0.977186918258667,21901,0.08751664310693741,0.9864455461502075
439,0.9965669512748718,0.9760380983352661,21951,0.08661389350891113,0.9863227009773254
440,0.996158242225647,0.9694731831550598,22001,0.08538761734962463,0.9828419089317322
441,0.9948503971099854,0.9778434038162231,22051,0.0843244194984436,0.9863636493682861
442,0.9905182123184204,0.9666010141372681,22101,0.0865611582994461,0.9785831570625305
443,0.9972208738327026,0.977104902267456,22151,0.086868517100811,0.9871826171875
444,0.9960765242576599,0.9730017781257629,22201,0.08278825134038925,0.9845618605613708
445,0.9965669512748718,0.9695551991462708,22251,0.09466840326786041,0.9830876588821411
446,0.9932973384857178,0.9645494818687439,22301,0.08442963659763336,0.9789516925811768
447,0.9948503971099854,0.979648768901825,22351,0.08166368305683136,0.9872645139694214
448,0.9932156205177307,0.9775972366333008,22401,0.08167876303195953,0.9854217767715454
449,0.9937060475349426,0.9763663411140442,22451,0.08164358884096146,0.9850532412528992
450,0.9973025918006897,0.9784178733825684,22501,0.07950177043676376,0.9878787994384766
451,0.9980382323265076,0.9782537221908569,22551,0.0791296511888504,0.9881654381752014
452,0.9967304468154907,0.9775151610374451,22601,0.0835002139210701,0.9871416687965393
453,0.9978747963905334,0.9816182255744934,22651,0.07933034747838974,0.9897624850273132
454,0.9982017278671265,0.979648768901825,22701,0.07837425172328949,0.9889435172080994
455,0.9980382323265076,0.9776793122291565,22751,0.07769791781902313,0.9878787994384766
456,0.9978747963905334,0.9829312562942505,22801,0.07852497696876526,0.9904177188873291
